CASENO,VEHNO,DRV_AGE,CONTRIB1,VEHTYPE
2002042371,1,23.0,10.0,1
2002042372,1,,7.0,1
2002042373,1,21.0,4.0,2
2002042374,1,55.0,7.0,2
2002042375,1,32.0,7.0,2
2002042376,1,22.0,5.0,1
2002042377,1,19.0,18.0,2
2002042378,1,17.0,5.0,1
2002042379,1,45.0,5.0,1
2002042380,1,36.0,23.0,2
2002042381,1,33.0,7.0,1
2002042382,1,17.0,5.0,1
2002042383,1,17.0,18.0,1
2002042384,1,20.0,7.0,2
2002042385,1,45.0,18.0,2
2002042386,1,44.0,5.0,1
2002042387,1,59.0,20.0,2
2002042388,1,40.0,11.0,2
2002042389,1,20.0,5.0,2
2002042390,1,50.0,7.0,10
2002042392,1,,17.0,0
2002042393,1,25.0,18.0,1
2002042394,1,18.0,3.0,1
2002042395,1,33.0,5.0,1
2002042396,1,62.0,5.0,2
2002042397,1,25.0,4.0,1
2002042398,1,42.0,2.0,1
2002042399,1,55.0,4.0,2
2002042400,1,70.0,18.0,2
2002042401,1,51.0,5.0,1
2002042402,1,19.0,11.0,1
2002042403,1,49.0,24.0,2
2002042404,1,78.0,11.0,1
2002042405,1,20.0,4.0,1
2002042406,1,26.0,16.0,1
2002042407,1,30.0,4.0,1
2002042408,1,77.0,5.0,1
2002042409,1,31.0,4.0,1
2002042410,1,,5.0,0
2002042411,1,44.0,11.0,2
2002042412,1,88.0,5.0,1
2002042413,1,37.0,1.0,1
2002042414,1,22.0,4.0,2
2002042415,1,19.0,5.0,2
2002042416,1,18.0,4.0,1
2002042417,1,53.0,1.0,2
2002042418,2,,4.0,1
2002042419,1,19.0,11.0,1
2002042420,1,71.0,5.0,2
2002042421,1,74.0,1.0,1
2002042422,1,22.0,7.0,1
2002042423,1,28.0,18.0,1
2002042424,1,20.0,11.0,1
2002042425,1,18.0,7.0,1
2002042426,1,24.0,11.0,1
2002042427,1,19.0,11.0,1
2002042428,1,,17.0,2
2002042429,1,19.0,5.0,2
2002042430,1,34.0,7.0,2
2002042431,1,20.0,4.0,1
2002042432,1,20.0,4.0,2
2002042433,1,22.0,7.0,2
2002042434,1,37.0,4.0,1
2002042435,1,33.0,5.0,1
2002042436,1,21.0,7.0,1
2002042437,1,56.0,10.0,1
2002042438,1,50.0,18.0,6
2002042439,1,63.0,5.0,1
2002042440,1,17.0,7.0,1
2002042441,1,36.0,7.0,1
2002042442,1,31.0,4.0,1
2002042443,1,46.0,5.0,1
2002042444,1,31.0,16.0,2
2002042445,1,52.0,5.0,1
2002042446,1,41.0,1.0,1
2002042447,1,39.0,17.0,2
2002042448,1,48.0,5.0,2
2002042449,1,46.0,5.0,2
2002042450,1,53.0,4.0,1
2002042451,1,46.0,18.0,1
2002042452,1,,11.0,1
2002042453,1,25.0,7.0,2
2002042454,1,19.0,4.0,1
2002042455,1,22.0,4.0,1
2002042456,1,29.0,5.0,1
2002042457,1,,11.0,0
2002042458,1,,22.0,2
2002042459,1,38.0,5.0,2
2002042460,1,18.0,7.0,2
2002042461,1,25.0,7.0,1
2002042462,1,47.0,5.0,2
2002042463,1,18.0,7.0,1
2002042464,1,59.0,5.0,1
2002042465,1,18.0,7.0,1
2002042466,1,48.0,23.0,2
2002042467,1,,4.0,1
2002042468,1,45.0,23.0,2
2002042469,1,42.0,5.0,1
2002042470,1,43.0,11.0,2
2002042471,1,21.0,5.0,1
2002042472,1,47.0,5.0,1
2002042473,1,32.0,4.0,2
2002042474,1,19.0,4.0,2
2002042475,1,37.0,5.0,2
2002042476,1,25.0,7.0,1
2002042477,1,30.0,4.0,2
2002042478,1,40.0,4.0,1
2002042479,1,37.0,16.0,2
2002042480,1,56.0,5.0,2
2002042481,1,,4.0,6
2002042482,1,45.0,24.0,1
2002042483,1,,23.0,2
2002042484,1,,7.0,2
2002042485,1,39.0,11.0,1
2002042486,1,25.0,5.0,1
2002042487,1,57.0,4.0,2
2002042488,1,31.0,7.0,1
2002042489,1,68.0,7.0,1
2002042490,1,62.0,5.0,6
2002042491,1,61.0,4.0,2
2002042492,1,23.0,7.0,1
2002042493,1,34.0,10.0,2
2002042494,1,65.0,8.0,2
2002042495,1,69.0,4.0,1
2002042496,1,31.0,1.0,2
2002042497,1,,17.0,0
2002042498,1,65.0,1.0,1
2002042499,1,18.0,5.0,2
2002042500,1,,10.0,0
2002042501,1,38.0,1.0,1
2002042502,1,24.0,11.0,1
2002042503,1,42.0,7.0,2
2002042504,1,21.0,11.0,1
2002042505,1,38.0,7.0,2
2002042506,1,19.0,5.0,1
2002042507,1,35.0,7.0,1
2002042508,1,24.0,5.0,1
2002042509,1,20.0,7.0,1
2002042510,1,21.0,5.0,1
2002042511,1,19.0,7.0,1
2002042512,1,46.0,7.0,1
2002042513,1,43.0,5.0,2
2002042514,1,20.0,4.0,1
2002042515,1,23.0,5.0,2
2002042516,1,17.0,4.0,1
2002042517,1,19.0,4.0,1
2002042518,1,20.0,4.0,1
2002042519,1,27.0,1.0,1
2002042520,1,37.0,18.0,2
2002042521,1,18.0,16.0,2
2002042522,1,21.0,5.0,1
2002042523,1,24.0,7.0,2
2002042524,1,16.0,4.0,2
2002042525,1,20.0,4.0,1
2002042526,1,,5.0,0
2002042527,1,50.0,18.0,1
2002042528,1,,6.0,0
2002042529,1,30.0,4.0,2
2002042530,1,36.0,7.0,1
2002042531,1,53.0,23.0,6
2002042532,1,35.0,4.0,2
2002042533,1,17.0,4.0,1
2002042534,1,23.0,23.0,1
2002042535,1,64.0,5.0,1
2002042536,1,52.0,7.0,1
2002042537,1,38.0,11.0,1
2002042538,1,42.0,5.0,1
2002042539,1,20.0,20.0,1
2002042540,1,22.0,6.0,1
2002042541,1,31.0,18.0,2
2002042542,1,21.0,5.0,1
2002042543,1,19.0,18.0,0
2002042544,1,40.0,7.0,2
2002042545,1,27.0,4.0,1
2002042546,1,19.0,5.0,1
2002042547,1,81.0,7.0,2
2002042548,1,37.0,5.0,2
2002042549,1,59.0,7.0,1
2002042550,1,18.0,11.0,2
2002042551,1,19.0,7.0,1
2002042552,1,41.0,7.0,1
2002042553,1,35.0,10.0,2
2002042554,1,86.0,5.0,1
2002042555,1,30.0,4.0,2
2002042556,1,26.0,11.0,2
2002042557,1,46.0,23.0,2
2002042558,1,40.0,7.0,2
2002042559,1,35.0,5.0,1
2002042560,1,18.0,5.0,2
2002042561,1,40.0,7.0,1
2002042562,1,29.0,1.0,1
2002042563,1,25.0,4.0,2
2002042564,1,48.0,18.0,2
2002042565,1,38.0,5.0,1
2002042566,1,60.0,10.0,1
2002042567,1,27.0,1.0,2
2002042568,1,,5.0,1
2002042569,1,18.0,7.0,1
2002042570,1,55.0,23.0,1
2002042571,1,,22.0,2
2002042572,1,43.0,5.0,2
2002042573,1,21.0,23.0,1
2002042574,1,32.0,12.0,2
2002042575,1,38.0,11.0,1
2002042576,1,16.0,23.0,1
2002042577,1,17.0,5.0,1
2002042578,1,33.0,5.0,2
2002042579,1,19.0,5.0,1
2002042580,1,46.0,7.0,1
2002042581,1,19.0,5.0,1
2002042582,1,49.0,20.0,1
2002042583,1,17.0,31.0,1
2002042584,1,29.0,10.0,1
2002042585,1,24.0,7.0,2
2002042586,1,31.0,5.0,1
2002042587,1,21.0,10.0,1
2002042588,1,79.0,5.0,1
2002042589,1,30.0,22.0,1
2002042590,1,43.0,3.0,2
2002042591,1,16.0,5.0,1
2002042592,1,19.0,5.0,1
2002042593,1,17.0,24.0,2
2002042594,1,30.0,7.0,1
2002042595,1,22.0,3.0,1
2002042596,1,44.0,11.0,2
2002042597,1,44.0,5.0,1
2002042598,1,30.0,5.0,2
2002042599,1,28.0,7.0,2
2002042600,1,42.0,10.0,6
2002042601,1,20.0,4.0,1
2002042602,1,45.0,11.0,1
2002042603,1,30.0,4.0,1
2002042604,1,,4.0,2
2002042605,1,35.0,5.0,1
2002042606,1,40.0,5.0,2
2002042607,1,31.0,7.0,2
2002042608,1,47.0,5.0,1
2002042609,1,76.0,5.0,1
2002042610,1,22.0,11.0,1
2002042611,1,34.0,18.0,1
2002042612,1,28.0,4.0,2
2002042613,1,18.0,18.0,2
2002042614,1,47.0,7.0,1
2002042615,1,55.0,11.0,1
2002042616,1,24.0,7.0,2
2002042617,1,21.0,7.0,1
2002042619,1,59.0,7.0,2
2002042620,1,30.0,5.0,2
2002042621,1,19.0,5.0,1
2002042622,1,17.0,7.0,1
2002042623,1,51.0,11.0,1
2002042624,1,35.0,11.0,1
2002042625,1,17.0,7.0,1
2002042626,1,19.0,5.0,2
2002042627,1,59.0,5.0,1
2002042628,1,,4.0,0
2002042629,1,19.0,23.0,1
2002042630,1,48.0,10.0,1
2002042631,1,54.0,11.0,1
2002042632,1,,5.0,2
2002042633,1,36.0,4.0,2
2002042634,1,41.0,10.0,2
2002042635,1,40.0,24.0,4
2002042636,1,75.0,7.0,1
2002042637,1,36.0,5.0,1
2002042638,1,,5.0,1
2002042639,1,,4.0,2
2002042640,1,19.0,1.0,2
2002042641,1,39.0,18.0,1
2002042642,1,52.0,5.0,1
2002042643,1,24.0,7.0,1
2002042644,1,54.0,23.0,1
2002042645,1,37.0,5.0,1
2002042646,1,21.0,5.0,1
2002042647,1,24.0,5.0,1
2002042648,1,17.0,11.0,1
2002042649,1,20.0,18.0,2
2002042650,1,22.0,10.0,2
2002042651,1,20.0,7.0,1
2002042652,1,26.0,7.0,1
2002042653,1,28.0,18.0,2
2002042654,1,51.0,11.0,2
2002042655,1,21.0,4.0,1
2002042656,1,45.0,5.0,2
2002042657,1,25.0,5.0,1
2002042658,1,,17.0,1
2002042659,1,27.0,5.0,1
2002042660,1,34.0,4.0,2
2002042661,1,,23.0,1
2002042662,1,43.0,1.0,1
2002042663,1,17.0,5.0,1
2002042664,1,48.0,5.0,1
2002042665,1,18.0,5.0,1
2002042666,1,29.0,4.0,2
2002042667,1,38.0,4.0,1
2002042668,1,38.0,18.0,2
2002042669,1,28.0,7.0,1
2002042670,1,21.0,7.0,2
2002042671,1,25.0,23.0,1
2002042672,1,47.0,18.0,2
2002042673,1,30.0,10.0,2
2002042674,1,71.0,5.0,1
2002042675,1,40.0,5.0,1
2002042676,1,34.0,16.0,1
2002042677,1,22.0,4.0,2
2002042678,1,26.0,4.0,1
2002042679,1,87.0,5.0,1
2002042680,1,22.0,4.0,1
2002042681,1,20.0,7.0,1
2002042682,1,54.0,18.0,1
2002042683,1,17.0,4.0,1
2002042684,1,74.0,4.0,1
2002042685,1,20.0,23.0,1
2002042686,1,36.0,18.0,1
2002042687,2,38.0,23.0,6
2002042688,1,32.0,23.0,2
2002042689,1,19.0,11.0,1
2002042690,1,25.0,23.0,2
2002042691,1,,15.0,1
2002042692,1,35.0,23.0,2
2002042693,1,34.0,4.0,1
2002042694,1,24.0,1.0,1
2002042695,1,74.0,23.0,1
2002042696,1,48.0,6.0,1
2002042697,1,30.0,18.0,1
2002042698,1,39.0,5.0,2
2002042699,1,17.0,23.0,1
2002042700,1,72.0,4.0,1
2002042701,1,57.0,5.0,2
2002042702,1,31.0,7.0,1
2002042703,1,56.0,18.0,1
2002042704,1,87.0,22.0,1
2002042705,1,43.0,5.0,1
2002042706,1,39.0,7.0,1
2002042707,1,28.0,11.0,2
2002042708,1,26.0,8.0,12
2002042709,1,,24.0,2
2002042710,1,29.0,5.0,1
2002042711,1,25.0,7.0,2
2002042712,1,33.0,1.0,1
2002042713,1,,5.0,2
2002042714,1,54.0,18.0,1
2002042715,1,,16.0,1
2002042716,1,29.0,7.0,1
2002042717,1,59.0,5.0,2
2002042718,1,,4.0,1
2002042719,1,16.0,5.0,1
2002042720,1,21.0,23.0,1
2002042721,1,25.0,14.0,1
2002042722,1,28.0,4.0,1
2002042723,1,37.0,23.0,1
2002042724,1,20.0,24.0,1
2002042725,1,58.0,5.0,1
2002042726,1,63.0,7.0,1
2002042727,1,60.0,5.0,1
2002042728,1,70.0,11.0,2
2002042729,1,23.0,5.0,1
2002042730,1,32.0,23.0,1
2002042731,1,28.0,1.0,2
2002042732,1,55.0,20.0,1
2002042733,1,42.0,23.0,1
2002042734,1,18.0,4.0,1
2002042735,1,,5.0,1
2002042736,1,26.0,8.0,1
2002042737,1,46.0,5.0,6
2002042738,1,39.0,5.0,1
2002042739,1,36.0,5.0,2
2002042740,1,24.0,4.0,1
2002042741,1,31.0,5.0,2
2002042742,1,45.0,24.0,3
2002042743,1,70.0,5.0,1
2002042744,1,42.0,11.0,2
2002042745,1,,23.0,2
2002042746,1,20.0,5.0,1
2002042747,1,35.0,4.0,1
2002042748,1,28.0,5.0,2
2002042749,1,62.0,23.0,2
2002042750,1,17.0,7.0,1
2002042751,1,57.0,23.0,2
2002042752,1,,23.0,1
2002042753,1,27.0,7.0,2
2002042754,1,32.0,5.0,1
2002042755,1,22.0,5.0,1
2002042756,1,49.0,5.0,2
2002042757,1,27.0,5.0,1
2002042758,1,17.0,7.0,1
2002042759,1,,5.0,1
2002042760,1,43.0,11.0,2
2002042761,1,,7.0,2
2002042762,1,46.0,7.0,2
2002042763,1,48.0,4.0,2
2002042764,1,48.0,23.0,1
2002042765,1,23.0,7.0,1
2002042766,1,40.0,4.0,2
2002042767,1,18.0,11.0,2
2002042768,1,,17.0,0
2002042769,1,39.0,5.0,3
2002042770,1,31.0,7.0,2
2002042771,1,50.0,10.0,2
2002042772,1,38.0,20.0,2
2002042773,1,40.0,23.0,1
2002042774,1,35.0,7.0,2
2002042775,1,40.0,22.0,1
2002042776,1,16.0,17.0,2
2002042777,1,22.0,7.0,1
2002042778,1,19.0,5.0,1
2002042779,1,48.0,10.0,14
2002042780,1,36.0,4.0,2
2002042781,1,22.0,7.0,1
2002042782,1,39.0,1.0,1
2002042783,1,42.0,4.0,12
2002042784,1,,5.0,0
2002042785,1,68.0,5.0,1
2002042786,1,86.0,23.0,1
2002042787,1,42.0,4.0,2
2002042788,1,27.0,22.0,1
2002042789,1,19.0,4.0,1
2002042790,1,23.0,4.0,1
2002042791,1,,23.0,0
2002042792,1,,4.0,1
2002042793,1,33.0,5.0,2
2002042794,1,53.0,5.0,2
2002042795,1,34.0,11.0,1
2002042796,1,,23.0,1
2002042797,1,31.0,7.0,2
2002042798,1,23.0,4.0,2
2002042799,1,65.0,4.0,2
2002042800,1,22.0,18.0,1
2002042801,1,17.0,5.0,2
2002042802,1,24.0,7.0,1
2002042803,1,35.0,7.0,1
2002042804,1,41.0,4.0,2
2002042805,1,64.0,5.0,2
2002042806,1,18.0,5.0,1
2002042807,1,36.0,5.0,1
2002042808,1,48.0,22.0,2
2002042809,1,48.0,14.0,2
2002042810,1,48.0,5.0,1
2002042811,1,31.0,7.0,1
2002042812,1,18.0,4.0,1
2002042813,1,38.0,4.0,2
2002042814,1,53.0,1.0,2
2002042815,1,26.0,4.0,2
2002042816,1,60.0,7.0,1
2002042817,1,55.0,18.0,1
2002042818,1,19.0,4.0,1
2002042819,1,82.0,5.0,1
2002042820,1,,22.0,1
2002042821,1,21.0,23.0,1
2002042822,1,,20.0,0
2002042823,1,35.0,5.0,2
2002042824,1,47.0,23.0,2
2002042825,1,26.0,20.0,1
2002042826,1,48.0,8.0,1
2002042827,1,18.0,5.0,1
2002042828,1,21.0,7.0,2
2002042829,1,36.0,4.0,1
2002042830,1,69.0,5.0,1
2002042831,1,24.0,23.0,1
2002042832,1,49.0,1.0,2
2002042833,1,31.0,11.0,1
2002042834,1,47.0,7.0,2
2002042835,1,44.0,18.0,1
2002042836,1,,3.0,1
2002042837,1,75.0,5.0,1
2002042838,1,48.0,5.0,1
2002042839,1,26.0,11.0,1
2002042840,1,73.0,23.0,1
2002042841,1,23.0,18.0,2
2002042842,1,28.0,18.0,1
2002042843,1,56.0,7.0,2
2002042844,1,46.0,23.0,2
2002042845,1,57.0,23.0,2
2002042846,1,50.0,18.0,2
2002042847,1,37.0,5.0,1
2002042848,1,19.0,7.0,2
2002042849,1,36.0,7.0,1
2002042850,1,46.0,7.0,2
2002042851,1,45.0,24.0,1
2002042852,1,42.0,11.0,2
2002042853,1,18.0,5.0,2
2002042854,1,20.0,24.0,1
2002042855,1,30.0,18.0,2
2002042856,1,60.0,7.0,1
2002042857,1,65.0,10.0,2
2002042858,1,71.0,7.0,2
2002042859,1,53.0,7.0,2
2002042860,1,43.0,7.0,1
2002042861,1,17.0,16.0,2
2002042862,1,26.0,4.0,2
2002042863,1,,11.0,1
2002042864,1,48.0,5.0,1
2002042865,1,22.0,4.0,1
2002042866,1,35.0,4.0,2
2002042867,1,72.0,18.0,2
2002042868,1,19.0,4.0,2
2002042869,1,19.0,1.0,1
2002042870,1,32.0,5.0,2
2002042871,1,28.0,18.0,1
2002042872,1,70.0,5.0,2
2002042873,1,20.0,18.0,1
2002042874,1,30.0,11.0,1
2002042875,1,52.0,10.0,1
2002042876,1,32.0,18.0,1
2002042877,1,23.0,7.0,2
2002042878,1,28.0,11.0,1
2002042879,1,54.0,7.0,1
2002042880,1,20.0,5.0,1
2002042881,1,20.0,4.0,1
2002042882,1,33.0,5.0,2
2002042883,1,20.0,4.0,1
2002042884,1,17.0,5.0,1
2002042885,1,76.0,11.0,2
2002042886,1,19.0,18.0,12
2002042887,1,79.0,5.0,1
2002042888,1,30.0,23.0,2
2002042889,1,57.0,5.0,2
2002042890,1,25.0,18.0,1
2002042891,1,17.0,7.0,1
2002042892,1,59.0,5.0,2
2002042893,1,37.0,23.0,2
2002042894,1,33.0,23.0,2
2002042895,1,42.0,1.0,12
2002042896,1,45.0,5.0,1
2002042897,1,34.0,7.0,2
2002042898,1,50.0,1.0,1
2002042899,1,64.0,18.0,2
2002042900,1,26.0,5.0,2
2002042901,1,20.0,7.0,2
2002042902,1,30.0,7.0,1
2002042903,1,17.0,7.0,2
2002042904,1,75.0,5.0,1
2002042905,1,18.0,18.0,1
2002042906,1,34.0,7.0,1
2002042907,1,25.0,7.0,1
2002042908,1,17.0,23.0,1
2002042909,1,59.0,5.0,2
2002042910,1,28.0,5.0,2
2002042911,1,26.0,1.0,1
2002042912,1,30.0,1.0,1
2002042913,1,18.0,5.0,1
2002042914,1,65.0,5.0,2
2002042915,1,34.0,5.0,1
2002042916,1,25.0,4.0,1
2002042917,1,,10.0,2
2002042918,1,65.0,5.0,2
2002042919,1,31.0,7.0,2
2002042920,1,22.0,7.0,2
2002042921,1,66.0,5.0,2
2002042922,1,18.0,23.0,1
2002042923,1,18.0,5.0,2
2002042924,1,47.0,1.0,1
2002042925,1,55.0,24.0,2
2002042926,1,73.0,5.0,1
2002042927,1,24.0,3.0,1
2002042928,1,31.0,11.0,1
2002042929,1,,7.0,0
2002042930,1,52.0,4.0,1
2002042931,1,17.0,5.0,2
2002042932,1,75.0,4.0,1
2002042933,1,,5.0,1
2002042934,1,30.0,1.0,2
2002042935,1,51.0,22.0,1
2002042936,1,23.0,4.0,2
2002042937,1,17.0,5.0,2
2002042938,1,53.0,7.0,1
2002042939,1,25.0,5.0,1
2002042940,1,16.0,4.0,2
2002042941,1,23.0,3.0,12
2002042942,1,19.0,7.0,1
2002042943,1,,10.0,1
2002042944,1,70.0,3.0,1
2002042945,1,71.0,5.0,1
2002042946,1,18.0,1.0,1
2002042947,1,34.0,10.0,1
2002042948,1,42.0,5.0,2
2002042949,1,52.0,7.0,2
2002042950,1,41.0,4.0,1
2002042951,1,38.0,7.0,3
2002042952,1,39.0,23.0,2
2002042953,1,58.0,10.0,1
2002042954,1,,23.0,2
2002042955,1,27.0,7.0,2
2002042956,1,17.0,7.0,1
2002042957,1,,7.0,0
2002042958,1,19.0,7.0,2
2002042959,1,19.0,4.0,2
2002042960,1,76.0,4.0,1
2002042961,1,21.0,11.0,2
2002042962,1,25.0,24.0,1
2002042963,1,74.0,5.0,1
2002042964,1,19.0,5.0,2
2002042965,1,17.0,7.0,1
2002042966,1,27.0,7.0,1
2002042967,1,17.0,7.0,1
2002042968,1,51.0,7.0,2
2002042969,1,67.0,11.0,1
2002042970,1,46.0,5.0,2
2002042971,1,53.0,5.0,2
2002042972,1,46.0,5.0,2
2002042973,1,20.0,7.0,2
2002042974,1,41.0,7.0,1
2002042975,1,20.0,16.0,2
2002042976,1,20.0,5.0,1
2002042977,1,26.0,5.0,1
2002042978,1,38.0,23.0,2
2002042979,1,62.0,17.0,2
2002042980,1,22.0,7.0,1
2002042981,1,42.0,11.0,2
2002042982,1,69.0,7.0,1
2002042983,1,46.0,1.0,1
2002042984,1,17.0,5.0,1
2002042985,1,18.0,11.0,1
2002042986,1,48.0,7.0,2
2002042987,1,19.0,5.0,1
2002042988,1,24.0,5.0,2
2002042989,1,75.0,14.0,1
2002042990,1,32.0,5.0,2
2002042991,1,61.0,11.0,1
2002042992,1,32.0,11.0,1
2002042993,1,21.0,18.0,1
2002042994,1,23.0,16.0,2
2002042995,1,55.0,18.0,2
2002042996,1,23.0,7.0,1
2002042997,1,18.0,4.0,1
2002042998,1,49.0,4.0,2
2002042999,1,37.0,7.0,2
2002043000,1,33.0,1.0,1
2002043001,1,23.0,5.0,1
2002043002,1,23.0,11.0,2
2002043003,1,28.0,5.0,1
2002043004,1,20.0,10.0,1
2002043005,1,16.0,11.0,1
2002043006,1,62.0,6.0,2
2002043007,1,31.0,7.0,1
2002043008,1,26.0,20.0,2
2002043009,1,18.0,7.0,2
2002043010,1,29.0,18.0,2
2002043011,1,23.0,5.0,1
2002043012,1,23.0,11.0,1
2002043013,1,59.0,5.0,1
2002043014,1,43.0,8.0,1
2002043015,1,,22.0,1
2002043016,1,45.0,11.0,1
2002043017,1,52.0,4.0,1
2002043018,1,47.0,5.0,1
2002043019,1,58.0,7.0,1
2002043020,1,,10.0,3
2002043021,1,40.0,23.0,2
2002043022,1,84.0,10.0,1
2002043023,1,34.0,18.0,1
2002043024,1,22.0,7.0,1
2002043025,1,58.0,7.0,1
2002043026,1,23.0,7.0,1
2002043027,1,47.0,11.0,11
2002043028,1,27.0,5.0,2
2002043029,1,31.0,5.0,2
2002043030,1,26.0,10.0,6
2002043031,1,,5.0,1
2002043032,1,29.0,7.0,1
2002043033,1,56.0,5.0,1
2002043034,1,18.0,7.0,1
2002043035,1,24.0,18.0,1
2002043036,1,17.0,7.0,1
2002043037,1,21.0,11.0,1
2002043038,1,20.0,18.0,2
2002043039,1,24.0,11.0,3
2002043040,1,32.0,11.0,1
2002043041,1,21.0,7.0,2
2002043042,1,43.0,7.0,2
2002043043,1,16.0,5.0,1
2002043044,1,25.0,5.0,1
2002043045,1,52.0,18.0,1
2002043046,1,,1.0,1
2002043047,1,49.0,5.0,2
2002043048,1,19.0,7.0,1
2002043049,1,24.0,5.0,1
2002043050,1,17.0,4.0,1
2002043051,1,22.0,5.0,1
2002043052,1,19.0,5.0,1
2002043053,1,37.0,5.0,1
2002043054,1,47.0,1.0,1
2002043055,1,49.0,7.0,2
2002043056,1,19.0,5.0,1
2002043057,1,20.0,23.0,1
2002043058,1,,4.0,1
2002043059,1,46.0,5.0,1
2002043060,1,20.0,23.0,1
2002043061,1,44.0,5.0,1
2002043062,1,32.0,11.0,2
2002043063,1,25.0,23.0,2
2002043064,1,19.0,5.0,1
2002043065,1,58.0,5.0,2
2002043066,1,,18.0,1
2002043067,1,53.0,23.0,4
2002043068,1,22.0,12.0,1
2002043069,1,29.0,7.0,1
2002043070,1,19.0,11.0,1
2002043071,1,51.0,22.0,1
2002043072,1,17.0,5.0,1
2002043073,1,21.0,7.0,2
2002043074,1,20.0,8.0,1
2002043075,1,21.0,1.0,1
2002043076,1,42.0,16.0,1
2002043077,1,27.0,5.0,1
2002043078,1,22.0,23.0,3
2002043079,1,,12.0,1
2002043080,1,35.0,23.0,3
2002043081,1,,6.0,12
2002043082,1,20.0,11.0,1
2002043083,1,47.0,5.0,2
2002043084,1,36.0,7.0,2
2002043085,1,32.0,7.0,2
2002043086,1,22.0,5.0,2
2002043087,1,54.0,5.0,1
2002043088,1,46.0,23.0,2
2002043089,1,36.0,1.0,1
2002043090,1,42.0,5.0,1
2002043091,1,21.0,8.0,1
2002043092,1,31.0,22.0,2
2002043093,1,37.0,5.0,2
2002043094,1,65.0,18.0,2
2002043095,1,31.0,23.0,2
2002043096,1,,22.0,0
2002043097,1,,18.0,2
2002043098,1,20.0,18.0,1
2002043099,1,55.0,23.0,1
2002043100,1,33.0,5.0,2
2002043101,1,41.0,7.0,2
2002043102,1,,23.0,1
2002043103,1,32.0,23.0,1
2002043104,1,21.0,16.0,1
2002043105,1,59.0,5.0,2
2002043106,1,26.0,23.0,1
2002043107,1,18.0,4.0,2
2002043108,1,18.0,4.0,2
2002043109,1,66.0,5.0,1
2002043110,1,21.0,6.0,1
2002043111,1,32.0,4.0,1
2002043112,1,31.0,18.0,1
2002043113,1,39.0,5.0,1
2002043114,1,18.0,5.0,1
2002043115,1,23.0,11.0,1
2002043116,1,20.0,11.0,2
2002043117,1,34.0,16.0,2
2002043118,1,24.0,5.0,2
2002043119,1,32.0,5.0,1
2002043120,1,49.0,4.0,2
2002043121,1,30.0,4.0,1
2002043122,1,50.0,10.0,1
2002043123,1,16.0,18.0,1
2002043124,1,55.0,4.0,1
2002043125,1,38.0,31.0,2
2002043126,1,49.0,18.0,1
2002043127,1,23.0,5.0,2
2002043128,1,17.0,11.0,1
2002043129,1,45.0,1.0,1
2002043130,1,,22.0,1
2002043131,1,27.0,5.0,1
2002043132,1,37.0,23.0,2
2002043133,1,18.0,5.0,2
2002043134,1,16.0,5.0,1
2002043135,1,17.0,11.0,1
2002043136,1,76.0,7.0,1
2002043137,1,46.0,1.0,1
2002043138,1,23.0,1.0,1
2002043139,1,26.0,18.0,2
2002043140,1,27.0,7.0,2
2002043141,1,50.0,4.0,1
2002043142,1,31.0,4.0,1
2002043143,1,28.0,10.0,1
2002043144,1,24.0,4.0,1
2002043145,1,23.0,7.0,1
2002043146,1,20.0,5.0,1
2002043147,1,18.0,5.0,1
2002043148,1,69.0,10.0,1
2002043149,1,26.0,5.0,2
2002043150,1,56.0,11.0,2
2002043151,1,80.0,5.0,2
2002043152,1,17.0,6.0,1
2002043153,1,30.0,5.0,2
2002043154,1,,7.0,1
2002043155,1,27.0,5.0,1
2002043156,1,54.0,5.0,1
2002043157,1,48.0,23.0,2
2002043158,1,,24.0,1
2002043159,1,58.0,7.0,2
2002043160,1,63.0,6.0,1
2002043161,1,51.0,23.0,1
2002043162,1,40.0,5.0,1
2002043163,1,57.0,20.0,2
2002043164,1,75.0,5.0,2
2002043165,1,38.0,4.0,1
2002043166,1,38.0,11.0,1
2002043167,1,22.0,5.0,1
2002043168,1,32.0,5.0,1
2002043169,1,19.0,18.0,1
2002043170,1,42.0,17.0,2
2002043171,1,30.0,23.0,1
2002043172,1,49.0,5.0,1
2002043173,1,84.0,5.0,1
2002043174,1,32.0,5.0,2
2002043175,1,,4.0,2
2002043176,1,19.0,22.0,1
2002043177,1,35.0,5.0,1
2002043178,1,44.0,1.0,2
2002043179,1,36.0,5.0,2
2002043180,1,40.0,23.0,1
2002043181,1,37.0,18.0,3
2002043182,1,47.0,5.0,1
2002043183,1,21.0,5.0,1
2002043184,1,,23.0,2
2002043185,1,39.0,24.0,6
2002043186,1,34.0,11.0,1
2002043187,1,61.0,5.0,2
2002043188,1,36.0,5.0,1
2002043189,1,53.0,5.0,1
2002043190,1,23.0,18.0,1
2002043191,1,27.0,24.0,1
2002043192,1,66.0,18.0,2
2002043193,1,43.0,22.0,2
2002043194,1,46.0,1.0,2
2002043195,1,42.0,5.0,1
2002043196,1,50.0,17.0,1
2002043197,1,24.0,11.0,1
2002043198,1,40.0,23.0,2
2002043199,1,22.0,23.0,1
2002043200,1,24.0,18.0,1
2002043201,1,41.0,7.0,2
2002043202,1,63.0,11.0,2
2002043203,1,55.0,6.0,1
2002043204,1,23.0,7.0,2
2002043205,1,81.0,22.0,1
